m,corr,a,wtrig,sigmal,gammanull,alpha,cl,sigma,sigmaw,l_i,u_i,gamma,u_noi,l_noi
0.8,0.2,1,0,-1,0,0.5,0.1,1,1,2.140550554046945,0.608085150527705,0.44137010541210137,0.5986259854538155,2.1542141437530518
0.8,0.2,1,0,-1,0,0.75,0.1,1,1,2.999485792872261,0.7422891359823564,0.40927430025964534,0.7369503000910724,3.0093036741018295
0.8,0.2,1,0,-0.8,0,0.25,0.1,1,1,1.7044342154308614,0.5007544534704007,0.4838270141429027,0.4862300564426452,1.7194739728729473
0.8,0.2,1,0,-0.8,0,0.5,0.1,1,1,2.162130546756895,0.5949227157706213,0.4581855695858595,0.5843686167272598,2.1752687691403496
0.8,0.2,1,0,-0.8,0,0.75,0.1,1,1,3.029595655158245,0.7357246405865069,0.4283127214441704,0.7297185774508037,3.039347276091575
0.8,0.2,1,0,-0.6,0,0.25,0.1,1,1,1.6801212599071562,0.47838792551970233,0.5015890779203737,0.4620449824504772,1.6945296525955196
0.8,0.2,1,0,-0.6,0,0.5,0.1,1,1,2.1695608599073424,0.5761397581441414,0.47834299329450725,0.5640783329960927,2.1818049550056458
0.8,0.2,1,0,-0.6,0,0.75,0.1,1,1,3.05573573079958,0.7249469418897493,0.45172239229797356,0.7179792412742121,3.0650050640107627
0.8,0.2,1,0,-0.3999999999999999,0,0.25,0.1,1,1,1.6115924166507893,0.4500944088823604,0.5222898826898005,0.43136896006433106,1.6245846599340434
0.8,0.2,1,0,-0.3999999999999999,0,0.5,0.1,1,1,2.1463308288839738,0.5489781377484529,0.5025356664863616,0.5347775479376145,2.1569621562957764
0.8,0.2,1,0,-0.3999999999999999,0,0.75,0.1,1,1,3.0648264099921563,0.7069272102487355,0.48072495988909975,0.6984965897378775,3.0729344338178635
0.8,0.2,1,0,-0.19999999999999996,0,0.25,0.1,1,1,1.4565968441086246,0.41731140955121265,0.544635578731208,0.3956784212908795,1.4661397784948353
0.8,0.2,1,0,-0.19999999999999996,0,0.5,0.1,1,1,2.0590090649464843,0.509858424935148,0.5309446840757576,0.4925817585809708,2.0664108470158693
0.8,0.2,1,0,-0.19999999999999996,0,0.75,0.1,1,1,3.027524109809583,0.6760862961541995,0.5167909832343192,0.6652816558350904,3.033162280917167
0.8,0.2,1,0,0,0,0.25,0.1,1,1,1.1359969067642945,0.391234180082354,0.5607224748242949,0.3672312737268355,1.135996919125318
0.8,0.2,1,0,0,0,0.5,0.1,1,1,1.842015750625878,0.457130292382942,0.5607224728262467,0.43572559072452316,1.8420157432556141
0.8,0.2,1,0,0,0,0.75,0.1,1,1,2.8788896338124297,0.6225486427778586,0.5607224436311185,0.6076661883352092,2.8788896203045855
0.8,0.2,1,0,0.20000000000000018,0,0.25,0.1,1,1,0.6247895310079844,0.40402484948153555,0.5408085890802753,0.38226229371377224,0.6033319234848217
0.8,0.2,1,0,0.20000000000000018,0,0.5,0.1,1,1,1.4034208941965303,0.40412045218026227,0.5764657274482258,0.3792783644879166,1.3863159880253375
0.8,0.2,1,0,0.20000000000000018,0,0.75,0.1,1,1,2.4875156504418623,0.5345331961136356,0.6063124066485363,0.5129969035567988,2.4730553031016562
0.8,0.2,1,0,0.40000000000000013,0,0.25,0.1,1,1,0.3998216948654927,0.4502234008652342,0.4928252518705272,0.4336862257035491,0.37999077141284937
0.8,0.2,1,0,0.40000000000000013,0,0.5,0.1,1,1,0.8804298642744048,0.3909531906950363,0.5496824684115287,0.3680270440596651,0.8493357747793198
0.8,0.2,1,0,0.40000000000000013,0,0.75,0.1,1,1,1.729904141153915,0.4312888709192628,0.6169928173892449,0.40412736702162705,1.6885986626148224
0.8,0.2,1,0,0.6000000000000001,0,0.25,0.1,1,1,0.3906391995259847,0.4842329153013492,0.4648938677416741,0.4704682041811833,0.37489544041454753
0.8,0.2,1,0,0.6000000000000001,0,0.5,0.1,1,1,0.6634845755388924,0.4129445651306037,0.5124955786592449,0.3938367154498329,0.6394010968506333
0.8,0.2,1,0,0.6000000000000001,0,0.75,0.1,1,1,1.061336211155789,0.3897346591202604,0.5688588684647494,0.3651845000849693,1.0217699391680595
0.8,0.2,1,0,0.8,0,0.25,0.1,1,1,0.4141845900549751,0.5063625225854207,0.44764536690761264,0.4941681197334312,0.40017767995595904
0.8,0.2,1,0,0.8,0,0.5,0.1,1,1,0.6117966559173296,0.4370182050988603,0.4888009808779858,0.42038755292193714,0.5930152088403705
0.8,0.2,1,0,0.8,0,0.75,0.1,1,1,0.8264900706990944,0.39696503113437154,0.5294232423218239,0.3760285395786358,0.7997799586096644
0.8,0.2,1,0,1,0,0.25,0.1,1,1,0.4422851325456097,0.5216172331146806,0.4355101639007013,0.510444828264132,0.4292053282260895
0.8,0.2,1,0,1,0,0.5,0.1,1,1,0.6046183987879262,0.4565133928958174,0.47299645866924206,0.4415011329130589,0.5886881798506151
0.8,0.2,1,0,1,0,0.75,0.1,1,1,0.7525448713073276,0.41315372588901356,0.5060311485202504,0.3945703907524512,0.7323122024536133
0.8,0.2,1,-0.25,-1,0,0.25,0.1,1,1,1.7062871548336613,0.5153260057927589,0.43139049441612204,0.50496645777832,1.7211447656154628
0.8,0.2,1,-0.25,-1,0,0.5,0.1,1,1,2.141682505673398,0.6058915412431407,0.40120373041589497,0.5986259854538155,2.1542141437530518
0.8,0.2,1,-0.25,-1,0,0.75,0.1,1,1,3.0008067575118105,0.7409413951584505,0.3674063289614173,0.7369503000910724,3.0093036741018295
0.8,0.2,1,-0.25,-0.8,0,0.25,0.1,1,1,1.7044163295139005,0.4978599227901713,0.4484409419125674,0.4862300564426452,1.7194739728729473
0.8,0.2,1,-0.25,-0.8,0,0.5,0.1,1,1,2.1628054193618094,0.5926046569284177,0.41956002234096873,0.5843686167272598,2.1752687691403496
0.8,0.2,1,-0.25,-0.8,0,0.75,0.1,1,1,3.030618670667251,0.7342801826648269,0.3873042260320579,0.7297185774508037,3.039347276091575
0.8,0.2,1,-0.25,-0.6,0,0.25,0.1,1,1,1.679543653461553,0.47538694927272246,0.46912835155193855,0.4620449824504772,1.6945296525955196
0.8,0.2,1,-0.25,-0.6,0,0.5,0.1,1,1,2.169688791886731,0.573683577666062,0.4421699986170106,0.5640783329960927,2.1818049550056458
0.8,0.2,1,-0.25,-0.6,0,0.75,0.1,1,1,3.0563243958367368,0.723384409056438,0.4124815590152454,0.7179792412742121,3.0650050640107627
0.8,0.2,1,-0.25,-0.3999999999999999,0,0.25,0.1,1,1,1.610468763595651,0.44702180812036524,0.49391356085567933,0.43136896006433106,1.6245846599340434
0.8,0.2,1,-0.25,-0.3999999999999999,0,0.5,0.1,1,1,2.1458839414240645,0.5463854358959157,0.47022087749174807,0.5347775479376145,2.1569621562957764
0.8,0.2,1,-0.25,-0.3999999999999999,0,0.75,0.1,1,1,3.0648702211431673,0.705228259138704,0.44488899987740227,0.6984965897378775,3.0729344338178635
0.8,0.2,1,-0.25,-0.19999999999999996,0,0.25,0.1,1,1,1.455300434996796,0.4142468090264058,0.5214390487678195,0.3956784212908795,1.4661397784948353
0.8,0.2,1,-0.25,-0.19999999999999996,0,0.5,0.1,1,1,2.058228982650045,0.5071726613423393,0.504440108271169,0.4925817585809708,2.0664108470158693
0.8,0.2,1,-0.25,-0.19999999999999996,0,0.75,0.1,1,1,3.027108916689214,0.6742580216201061,0.487207443731569,0.6652816558350904,3.033162280917167
0.8,0.2,1,-0.25,0,0,0.25,0.1,1,1,1.1359969393090266,0.3882371157330859,0.5417004089950848,0.3672312737268355,1.135996919125318
0.8,0.2,1,-0.25,0,0,0.5,0.1,1,1,1.8420157544911615,0.4544576465251034,0.541700401599082,0.43572559072452316,1.8420157432556141
0.8,0.2,1,-0.25,0,0,0.75,0.1,1,1,2.8788896214487556,0.6206903814082135,0.5417004090250541,0.6076661883352092,2.8788896203045855
0.8,0.2,1,-0.25,0.20000000000000018,0,0.25,0.1,1,1,0.6274917617194262,0.4008507749813145,0.5168356373573061,0.38226229371377224,0.6033319234848217
0.8,0.2,1,-0.25,0.20000000000000018,0,0.5,0.1,1,1,1.4068317961177035,0.40143318141214973,0.5620705160386562,0.3792783644879166,1.3863159880253375
0.8,0.2,1,-0.25,0.20000000000000018,0,0.75,0.1,1,1,2.491168401267419,0.5328994220613097,0.6011297651207839,0.5129969035567988,2.4730553031016562
0.8,0.2,1,-0.25,0.40000000000000013,0,0.25,0.1,1,1,0.40023647968460957,0.44704245338354215,0.4589054852838796,0.4336862257035491,0.37999077141284937
0.8,0.2,1,-0.25,0.40000000000000013,0,0.5,0.1,1,1,0.8849988511215595,0.38781114658634674,0.5282725889555326,0.3680270440596651,0.8493357747793198
0.8,0.2,1,-0.25,0.40000000000000013,0,0.75,0.1,1,1,1.741080310780746,0.4295424403307412,0.6162278773745197,0.40412736702162705,1.6885986626148224
0.8,0.2,1,-0.25,0.6000000000000001,0,0.25,0.1,1,1,0.390031342836958,0.4812639114737294,0.4268982561428415,0.4704682041811833,0.37489544041454753
0.8,0.2,1,-0.25,0.6000000000000001,0,0.5,0.1,1,1,0.6650546124949859,0.4096094393577012,0.48233610360774165,0.3938367154498329,0.6394010968506333
0.8,0.2,1,-0.25,0.6000000000000001,0,0.75,0.1,1,1,1.0688583270148022,0.38686179498967704,0.5533800253772538,0.3651845000849693,1.0217699391680595
0.8,0.2,1,-0.25,0.8,0,0.25,0.1,1,1,0.4131735577590938,0.5035737212446139,0.40780975026485244,0.4941681197334312,0.40017767995595904
0.8,0.2,1,-0.25,0.8,0,0.5,0.1,1,1,0.6120230226840156,0.43375635942241775,0.45421763391156245,0.42038755292193714,0.5930152088403705
0.8,0.2,1,-0.25,0.8,0,0.75,0.1,1,1,0.8292743738084944,0.3936501606448965,0.5031802506734462,0.3760285395786358,0.7997799586096644
0.8,0.2,1,-0.25,1,0,0.25,0.1,1,1,0.441055373860748,0.5189668329936831,0.39467118619213803,0.510444828264132,0.4292053282260895
0.8,0.2,1,-0.25,1,0,0.5,0.1,1,1,0.6042703762170896,0.45336952163698135,0.4360301990445006,0.4415011329130589,0.5886881798506151
0.8,0.2,1,-0.25,1,0,0.75,0.1,1,1,0.7535693372380302,0.40979237245457917,0.4746084503303594,0.3945703907524512,0.7323122024536133
0.8,0.2,1,-0.5,-1,0,0.25,0.1,1,1,1.711309500602725,0.5124068854101568,0.3916805997280029,0.50496645777832,1.7211447656154628
0.8,0.2,1,-0.5,-1,0,0.5,0.1,1,1,2.145754109902729,0.6038974699902461,0.3665000110604304,0.5986259854538155,2.1542141437530518
0.8,0.2,1,-0.5,-1,0,0.75,0.1,1,1,3.0033809184493636,0.7398745314487767,0.3376295314529863,0.7369503000910724,3.0093036741018295
0.8,0.2,1,-0.5,-0.8,0,0.25,0.1,1,1,1.709565548543569,0.49453767223984885,0.4059064047478678,0.4862300564426452,1.7194739728729473
0.8,0.2,1,-0.5,-0.8,0,0.5,0.1,1,1,2.166959815810233,0.5903091598685284,0.3819769170626901,0.5843686167272598,2.1752687691403496
0.8,0.2,1,-0.5,-0.8,0,0.75,0.1,1,1,3.0333776461647846,0.7330431337179111,0.35479423478364436,0.7297185774508037,3.039347276091575
0.8,0.2,1,-0.5,-0.6,0,0.25,0.1,1,1,1.6846893295371694,0.47151759668033844,0.42314314146622956,0.4620449824504772,1.6945296525955196
0.8,0.2,1,-0.5,-0.6,0,0.5,0.1,1,1,2.1738095622207596,0.5709558245925288,0.4008748320650104,0.5640783329960927,2.1818049550056458
0.8,0.2,1,-0.5,-0.6,0,0.75,0.1,1,1,3.0591847090572917,0.721887878429475,0.3761474414269899,0.7179792412742121,3.0650050640107627
0.8,0.2,1,-0.5,-0.3999999999999999,0,0.25,0.1,1,1,1.6152710415043279,0.4424140875204256,0.44388219435676257,0.43136896006433106,1.6245846599340434
0.8,0.2,1,-0.5,-0.3999999999999999,0,0.5,0.1,1,1,2.1496778763302675,0.5430192476386712,0.424230218752025,0.5347775479376145,2.1569621562957764
0.8,0.2,1,-0.5,-0.3999999999999999,0,0.75,0.1,1,1,3.067610651307397,0.7033133464193946,0.403240409751192,0.6984965897378775,3.0729344338178635
0.8,0.2,1,-0.5,-0.19999999999999996,0,0.25,0.1,1,1,1.4588868703798998,0.4087179786210467,0.46719638794274954,0.3956784212908795,1.4661397784948353
0.8,0.2,1,-0.5,-0.19999999999999996,0,0.5,0.1,1,1,2.060981005226941,0.5028582930742629,0.45288300323456465,0.4925817585809708,2.0664108470158693
0.8,0.2,1,-0.5,-0.19999999999999996,0,0.75,0.1,1,1,3.029166913403555,0.6716278530597507,0.43847127053568197,0.6652816558350904,3.033162280917167
0.8,0.2,1,-0.5,0,0,0.25,0.1,1,1,1.1359969294527106,0.3819537747976963,0.48463881415606574,0.3672312737268355,1.135996919125318
0.8,0.2,1,-0.5,0,0,0.5,0.1,1,1,1.8420157552479832,0.44885444847282985,0.48463878313571757,0.43572559072452316,1.8420157432556141
0.8,0.2,1,-0.5,0,0,0.75,0.1,1,1,2.8788896355120426,0.6167945392200415,0.48463876346471285,0.6076661883352092,2.8788896203045855
0.8,0.2,1,-0.5,0.20000000000000018,0,0.25,0.1,1,1,0.6195143360173987,0.39531366778708477,0.46285653513479075,0.38226229371377224,0.6033319234848217
0.8,0.2,1,-0.5,0.20000000000000018,0,0.5,0.1,1,1,1.4005331485975292,0.39478635743625357,0.5020971580654549,0.3792783644879166,1.3863159880253375
0.8,0.2,1,-0.5,0.20000000000000018,0,0.75,0.1,1,1,2.4860938625916136,0.5269648680552708,0.5370552310437537,0.5129969035567988,2.4730553031016562
0.8,0.2,1,-0.5,0.40000000000000013,0,0.25,0.1,1,1,0.3932470170655774,0.4431832671564825,0.4138916857022589,0.4336862257035491,0.37999077141284937
0.8,0.2,1,-0.5,0.40000000000000013,0,0.5,0.1,1,1,0.8732748904525779,0.3818782833199395,0.47191766728240053,0.3680270440596651,0.8493357747793198
0.8,0.2,1,-0.5,0.40000000000000013,0,0.75,0.1,1,1,1.726886527881335,0.4219623909623238,0.5498139231480041,0.40412736702162705,1.6885986626148224
0.8,0.2,1,-0.5,0.6000000000000001,0,0.25,0.1,1,1,0.38490619705273116,0.4782239408526858,0.38734039085561234,0.4704682041811833,0.37489544041454753
0.8,0.2,1,-0.5,0.6000000000000001,0,0.5,0.1,1,1,0.6562060437601261,0.4049725472228059,0.43305083500381575,0.3938367154498329,0.6394010968506333
0.8,0.2,1,-0.5,0.6000000000000001,0,0.75,0.1,1,1,1.0537895070873917,0.38030152150620833,0.4925403247455834,0.3651845000849693,1.0217699391680595
0.8,0.2,1,-0.5,0.8,0,0.25,0.1,1,1,0.4088822243389252,0.5009679772171048,0.37139846414093036,0.4941681197334312,0.40017767995595904
0.8,0.2,1,-0.5,0.8,0,0.5,0.1,1,1,0.6054684499810687,0.42990355652232737,0.40980254177540215,0.42038755292193714,0.5930152088403705
0.8,0.2,1,-0.5,0.8,0,0.75,0.1,1,1,0.8191814712896451,0.38839918827144915,0.4499720410481617,0.3760285395786358,0.7997799586096644
0.8,0.2,1,-0.5,1,0,0.25,0.1,1,1,0.43722923370829864,0.5166315673440637,0.3603219415210153,0.510444828264132,0.4292053282260895
0.8,0.2,1,-0.5,1,0,0.5,0.1,1,1,0.5989588215727243,0.44999941808875504,0.3947855082792152,0.4415011329130589,0.5886881798506151
0.8,0.2,1,-0.5,1,0,0.75,0.1,1,1,0.7462136638864301,0.40533463190074626,0.42638899686756326,0.3945703907524512,0.7323122024536133
0.8,0.2,1,-0.75,-1,0,0.25,0.1,1,1,1.711438800056284,0.5116855651025315,0.41173730492667476,0.50496645777832,1.7211447656154628
0.8,0.2,1,-0.75,-1,0,0.5,0.1,1,1,2.1461386239698528,0.603333736667456,0.38347258078155616,0.5986259854538155,2.1542141437530518
0.8,0.2,1,-0.75,-1,0,0.75,0.1,1,1,3.0038602524753624,0.7395379246820907,0.35199631330690373,0.7369503000910724,3.0093036741018295
0.8,0.2,1,-0.75,-0.8,0,0.25,0.1,1,1,1.7095176602765743,0.49378756032417015,0.4280251185445213,0.4862300564426452,1.7194739728729473
0.8,0.2,1,-0.75,-0.8,0,0.5,0.1,1,1,2.167172261128528,0.5897090966359777,0.4007634829602243,0.5843686167272598,2.1752687691403496
0.8,0.2,1,-0.75,-0.8,0,0.75,0.1,1,1,3.0337362933064935,0.7326751815245439,0.37059900094724046,0.7297185774508037,3.039347276091575
0.8,0.2,1,-0.75,-0.6,0,0.25,0.1,1,1,1.6844370120230998,0.47074516902203634,0.44802885062334635,0.4620449824504772,1.6945296525955196
0.8,0.2,1,-0.75,-0.6,0,0.5,0.1,1,1,2.1738212103401846,0.5703188180068186,0.4222408559342255,0.5640783329960927,2.1818049550056458
0.8,0.2,1,-0.75,-0.6,0,0.75,0.1,1,1,3.0593766512231224,0.7214841744804544,0.3942274117014416,0.7179792412742121,3.0650050640107627
0.8,0.2,1,-0.75,-0.3999999999999999,0,0.25,0.1,1,1,1.6148185314382915,0.4416374313063165,0.4724348659804109,0.43136896006433106,1.6245846599340434
0.8,0.2,1,-0.75,-0.3999999999999999,0,0.5,0.1,1,1,2.149482452259119,0.5423524484861693,0.4492889398898266,0.5347775479376145,2.1569621562957764
0.8,0.2,1,-0.75,-0.3999999999999999,0,0.75,0.1,1,1,3.0676026994684333,0.7028728538887313,0.4249558026366685,0.6984965897378775,3.0729344338178635
0.8,0.2,1,-0.75,-0.19999999999999996,0,0.25,0.1,1,1,1.4583721510540657,0.40797195728782026,0.5002203204101311,0.3956784212908795,1.4661397784948353
0.8,0.2,1,-0.75,-0.19999999999999996,0,0.5,0.1,1,1,2.0606688962331035,0.50218766905989,0.4831065581781231,0.4925817585809708,2.0664108470158693
0.8,0.2,1,-0.75,-0.19999999999999996,0,0.75,0.1,1,1,3.0289965826673217,0.6711631232967198,0.46601434517725165,0.6652816558350904,3.033162280917167
0.8,0.2,1,-0.75,0,0,0.25,0.1,1,1,1.1359969039659084,0.38125689562632936,0.5211851307718377,0.3672312737268355,1.135996919125318
0.8,0.2,1,-0.75,0,0,0.5,0.1,1,1,1.842015738857648,0.4482330032805626,0.5211850972592543,0.43572559072452316,1.8420157432556141
0.8,0.2,1,-0.75,0,0,0.75,0.1,1,1,2.8788896207494106,0.6163624551896209,0.521185125428212,0.6076661883352092,2.8788896203045855
0.8,0.2,1,-0.75,0.20000000000000018,0,0.25,0.1,1,1,0.6205916540910483,0.39453351136830145,0.49509194080859903,0.38226229371377224,0.6033319234848217
0.8,0.2,1,-0.75,0.20000000000000018,0,0.5,0.1,1,1,1.4019149063091292,0.39420319989629943,0.5423717216798725,0.3792783644879166,1.3863159880253375
0.8,0.2,1,-0.75,0.20000000000000018,0,0.75,0.1,1,1,2.4876234062890132,0.526703144363483,0.5848713828763412,0.5129969035567988,2.4730553031016562
0.8,0.2,1,-0.75,0.40000000000000013,0,0.25,0.1,1,1,0.3934425900505717,0.4423605707165329,0.43728145848780636,0.4336862257035491,0.37999077141284937
0.8,0.2,1,-0.75,0.40000000000000013,0,0.5,0.1,1,1,0.8750806815267875,0.3811193971848985,0.5060910601884988,0.3680270440596651,0.8493357747793198
0.8,0.2,1,-0.75,0.40000000000000013,0,0.75,0.1,1,1,1.7316493870793757,0.4217454298268575,0.6008666725393276,0.40412736702162705,1.6885986626148224
0.8,0.2,1,-0.75,0.6000000000000001,0,0.25,0.1,1,1,0.3847174737448013,0.4774549018221284,0.40678647593592454,0.4704682041811833,0.37489544041454753
0.8,0.2,1,-0.75,0.6000000000000001,0,0.5,0.1,1,1,0.6568329746138288,0.40411907256792223,0.45973990980349294,0.3938367154498329,0.6394010968506333
0.8,0.2,1,-0.75,0.6000000000000001,0,0.75,0.1,1,1,1.05677787189578,0.3796477603698035,0.5312629041152793,0.3651845000849693,1.0217699391680595
0.8,0.2,1,-0.75,0.8,0,0.25,0.1,1,1,0.408538559329467,0.5002500965410704,0.3888535723225243,0.4941681197334312,0.40017767995595904
0.8,0.2,1,-0.75,0.8,0,0.5,0.1,1,1,0.6055895973251939,0.4290588643981306,0.4325416073706074,0.42038755292193714,0.5930152088403705
0.8,0.2,1,-0.75,0.8,0,0.75,0.1,1,1,0.8202628047693483,0.38756520534627176,0.4798789923564776,0.3760285395786358,0.7997799586096644
0.8,0.2,1,-0.75,1,0,0.25,0.1,1,1,0.4367988148856771,0.5159544995735033,0.3765704620148596,0.510444828264132,0.4292053282260895
0.8,0.2,1,-0.75,1,0,0.5,0.1,1,1,0.5988639525401135,0.4491842610322412,0.41525852207199354,0.4415011329130589,0.5886881798506151
0.8,0.2,1,-0.75,1,0,0.75,0.1,1,1,0.7466271086787487,0.40447012753342176,0.4519128083928472,0.3945703907524512,0.7323122024536133
0.8,0.2,1,-1,-1,0,0.25,0.1,1,1,1.7152618594044184,0.5098874711230243,0.4042009529336251,0.50496645777832,1.7211447656154628
0.8,0.2,1,-1,-1,0,0.5,0.1,1,1,2.149620178852595,0.6021802949909623,0.3823078895492893,0.5986259854538155,2.1542141437530518
0.8,0.2,1,-1,-1,0,0.75,0.1,1,1,3.0063579451947833,0.7390033411350008,0.35974843968098796,0.7369503000910724,3.0093036741018295
0.8,0.2,1,-1,-0.8,0,0.25,0.1,1,1,1.7131829234341203,0.4917013549585212,0.41774266308287106,0.4862300564426452,1.7194739728729473
0.8,0.2,1,-1,-0.8,0,0.5,0.1,1,1,2.170483873706257,0.5883205623600241,0.3955754118678136,0.5843686167272598,2.1752687691403496
0.8,0.2,1,-1,-0.8,0,0.75,0.1,1,1,3.0362269753314135,0.7319919433141558,0.3729198967913201,0.7297185774508037,3.039347276091575
0.8,0.2,1,-1,-0.6,0,0.25,0.1,1,1,1.687808887265411,0.46828821558068373,0.4352634994238972,0.4620449824504772,1.6945296525955196
0.8,0.2,1,-1,-0.6,0,0.5,0.1,1,1,2.176828591727923,0.5686135360161589,0.4129949574675692,0.5640783329960927,2.1818049550056458
0.8,0.2,1,-1,-0.6,0,0.75,0.1,1,1,3.061723808223329,0.7205912847196141,0.39056916349159876,0.7179792412742121,3.0650050640107627
0.8,0.2,1,-1,-0.3999999999999999,0,0.25,0.1,1,1,1.6176606637169775,0.4387111893785644,0.45797221524368387,0.43136896006433106,1.6245846599340434
0.8,0.2,1,-1,-0.3999999999999999,0,0.5,0.1,1,1,2.1519582816399363,0.5402125068517807,0.43652002011169194,0.5347775479376145,2.1569621562957764
0.8,0.2,1,-1,-0.3999999999999999,0,0.75,0.1,1,1,3.069583771176776,0.7016717014175732,0.41534489554246634,0.6984965897378775,3.0729344338178635
0.8,0.2,1,-1,-0.19999999999999996,0,0.25,0.1,1,1,1.460255973943512,0.4045026506911333,0.4855205124818046,0.3956784212908795,1.4661397784948353
0.8,0.2,1,-1,-0.19999999999999996,0,0.5,0.1,1,1,2.062227216280333,0.49945568536798296,0.46843238934448744,0.4925817585809708,2.0664108470158693
0.8,0.2,1,-1,-0.19999999999999996,0,0.75,0.1,1,1,3.0302504658041425,0.6694894304686372,0.45200483980685824,0.6652816558350904,3.033162280917167
0.8,0.2,1,-1,0,0,0.25,0.1,1,1,1.135996904214493,0.3773724938396565,0.5073847245445314,0.3672312737268355,1.135996919125318
0.8,0.2,1,-1,0,0,0.5,0.1,1,1,1.8420157652747577,0.4447690701995569,0.507384727403138,0.43572559072452316,1.8420157432556141
0.8,0.2,1,-1,0,0,0.75,0.1,1,1,2.878889616879958,0.6139540204871369,0.5073847788716378,0.6076661883352092,2.8788896203045855
0.8,0.2,1,-1,0.20000000000000018,0,0.25,0.1,1,1,0.616271122007473,0.3910531087925736,0.4800365014285376,0.38226229371377224,0.6033319234848217
0.8,0.2,1,-1,0.20000000000000018,0,0.5,0.1,1,1,1.3991914087410304,0.3901729905333784,0.5300881636931416,0.3792783644879166,1.3863159880253375
0.8,0.2,1,-1,0.20000000000000018,0,0.75,0.1,1,1,2.485915531624791,0.5232641351130586,0.5780355535016436,0.5129969035567988,2.4730553031016562
0.8,0.2,1,-1,0.40000000000000013,0,0.25,0.1,1,1,0.3886611896251988,0.4399306002111755,0.42521655458339896,0.4336862257035491,0.37999077141284937
0.8,0.2,1,-1,0.40000000000000013,0,0.5,0.1,1,1,0.8690388046183768,0.3774219744479648,0.4908346846943152,0.3680270440596651,0.8493357747793198
0.8,0.2,1,-1,0.40000000000000013,0,0.75,0.1,1,1,1.7273666680413589,0.417439820340863,0.5961762446846649,0.40412736702162705,1.6885986626148224
0.8,0.2,1,-1,0.6000000000000001,0,0.25,0.1,1,1,0.38075187869538374,0.4756050885920126,0.39980101796170675,0.4704682041811833,0.37489544041454753
0.8,0.2,1,-1,0.6000000000000001,0,0.5,0.1,1,1,0.6513044240990858,0.4011843164420214,0.44521495692403756,0.3938367154498329,0.6394010968506333
0.8,0.2,1,-1,0.6000000000000001,0,0.75,0.1,1,1,1.0498602795581464,0.3756455178002514,0.5168324323573205,0.3651845000849693,1.0217699391680595
0.8,0.2,1,-1,0.8,0,0.25,0.1,1,1,0.40496573437008476,0.4987271666339862,0.3858832516347747,0.4941681197334312,0.40017767995595904
0.8,0.2,1,-1,0.8,0,0.5,0.1,1,1,0.6010153634187942,0.42664314639706225,0.4209775746320286,0.42038755292193714,0.5930152088403705
0.8,0.2,1,-1,0.8,0,0.75,0.1,1,1,0.8144592425201885,0.3842579186252177,0.4640453177522867,0.3760285395786358,0.7997799586096644
0.8,0.2,1,-1,1,0,0.25,0.1,1,1,0.43345070925958146,0.5146429682105375,0.3767406686606642,0.510444828264132,0.4292053282260895
0.8,0.2,1,-1,1,0,0.5,0.1,1,1,0.5948849660469522,0.4471081990049427,0.4065368228176036,0.4415011329130589,0.5886881798506151
0.8,0.2,1,-1,1,0,0.75,0.1,1,1,0.7418807489182175,0.40165447280868954,0.4378754882984475,0.3945703907524512,0.7323122024536133
